6.147017129802e-01 3.680266808355e-01 8.027759363482e-01 6.275618527056e-01 8.212164761983e-01
2.882531387922e-01 2.747951315928e-01 6.010518911325e-01 9.385141972093e-01 7.072963093414e-01
2.634031649568e-01 1.223359211150e-01 4.587242291899e-01 9.748124993967e-01 6.805743744444e-01
1.932537322865e-01 4.673922716140e-02 9.526439367706e-01 8.586490154684e-01 8.279031757486e-01
9.639005228383e-01 5.989364490727e-01 9.309158358478e-01 1.467688142787e-01 1.139603087547e-01
3.720289021738e-01 7.665601265709e-01 3.211420314650e-01 6.380350813446e-01 9.221101669879e-03
5.434650384749e-01 3.377546468852e-01 8.980243088495e-01 9.407070384832e-01 3.841218491536e-01
3.961177923406e-01 8.972799448193e-01 5.882236810185e-02 4.053792884296e-01 1.301755406309e-01
8.696940892462e-02 7.839642869590e-01 3.045733553466e-01 5.840558725553e-01 8.784661784267e-01
8.807920606135e-01 6.009542072457e-01 6.452277456840e-01 5.662820283811e-02 2.974840969759e-01
6.917746075765e-01 1.890294528556e-01 8.030075367169e-01 5.147637498567e-01 7.572860403156e-01
1.777887486171e-01 8.262029129549e-02 4.820719697229e-01 5.288538793621e-01 6.963082718090e-01
2.047616140302e-01 6.713723299574e-01 7.932693253264e-01 4.173781251696e-02 9.633575057215e-01
9.753927171733e-01 5.506607842218e-01 6.490698240661e-02 3.452367898619e-01 2.042996881150e-02
8.008518097836e-01 2.079270981322e-01 1.432525109052e-01 6.998939845293e-01 5.794980601005e-02
2.566075668490e-01 5.103317845488e-01 9.952587848203e-01 1.465156793168e-01 4.495147775987e-01
6.014403761828e-01 9.727249413988e-02 2.887348805420e-01 7.207999019074e-01 5.508060640409e-01
8.385770150539e-01 5.803313514680e-01 1.845717366096e-01 6.155021170585e-01 8.869550884686e-01
5.167892778204e-01 6.261436691264e-01 5.050591175565e-01 9.096625765866e-01 4.133046555646e-01
5.354687162917e-01 3.426431255645e-01 1.295767771433e-01 6.628217514000e-01 9.356700019956e-01
6.127291819291e-01 8.427384994498e-01 2.179084362028e-01 9.031717397299e-01 9.769977119686e-03
2.258127266634e-01 1.320551272720e-01 9.075429465161e-01 9.102306366598e-01 5.810579071349e-01
8.749305252391e-02 1.168794395744e-01 7.710712553079e-01 7.327952687965e-01 8.712835693251e-02
3.574631981199e-01 7.732116217523e-01 1.314716016118e-01 5.378324338540e-01 7.547235662269e-01
2.725261759911e-01 5.665169959073e-01 4.766849707167e-01 5.566206925418e-01 4.407370574138e-01
6.937373642619e-01 7.182371803196e-01 7.563823578956e-01 3.732200901134e-02 6.788353968930e-01
4.772208009079e-01 1.001713876709e-01 6.141962337147e-01 8.379145089662e-01 7.338940376588e-01
3.215655827119e-01 6.785531108690e-02 3.733023706427e-02 5.591253039605e-01 1.608526992685e-01
2.678881857021e-01 2.357119564360e-01 1.934746161783e-02 1.516864243950e-01 3.390251313256e-02
9.818348580879e-01 3.604853101541e-01 8.254645285620e-01 4.122374085175e-01 2.531791463099e-01
2.367108764802e-01 7.731155992767e-01 6.712569051256e-01 7.063308852007e-01 8.531554131904e-01
5.220495668360e-01 4.427696533215e-01 5.537484412555e-01 6.519948484061e-01 7.885538744752e-01
8.922694516927e-01 3.091051586791e-01 1.356097722671e-01 7.509266518442e-01 5.268332215371e-01
7.847385807605e-01 4.299261028566e-01 8.388465876135e-01 5.373540254236e-01 2.504239331502e-01
5.889401144077e-02 9.194928490765e-02 1.741999431414e-01 4.392543505983e-01 8.109342250751e-01
9.104021236063e-01 5.760907120120e-01 2.911544297803e-01 6.517863717812e-01 6.379207007556e-01
5.035747397173e-01 9.655527156218e-01 8.066911496105e-01 9.285193564036e-01 6.139351266644e-01
9.820039163431e-01 7.149879558453e-01 8.659271417291e-03 2.881455809938e-01 8.413986575018e-01
4.431770870273e-01 1.730497234766e-01 1.145271122263e-01 7.978805960212e-01 6.489051514456e-01
5.017459981470e-01 2.856402082322e-01 6.366958284854e-01 3.683419053302e-01 5.395385433523e-01
7.620668019799e-01 8.398874811544e-01 1.049574120217e-01 5.106313083459e-01 6.454886627442e-01
1.530668142527e-01 1.759649104360e-03 9.670457532301e-01 8.078665332651e-01 2.740675893635e-01
2.790896070721e-01 1.206796414220e-01 4.806882649909e-01 9.323019787626e-01 9.149274257683e-01
2.438750959758e-01 3.948582964159e-01 9.702395302266e-01 2.756196336038e-01 9.378494408664e-01
7.690121570235e-01 8.847186881061e-01 8.710049752440e-01 1.464709592268e-01 7.891887879252e-01
9.092222456715e-01 8.381705485307e-01 7.120311863872e-01 3.073794185375e-01 3.537845547710e-01
2.363533952238e-01 8.981163906323e-02 1.944781743220e-01 6.158078753671e-01 9.320836755651e-01
6.910839497831e-01 5.628470467043e-01 2.637557954125e-01 5.271468808850e-01 8.043829147091e-01
2.950758939060e-01 1.833385505595e-01 1.973245950662e-02 7.433212319725e-01 3.829340418584e-02
4.336796689738e-01 8.320847613127e-01 1.345855849976e-02 5.093353915141e-01 4.795487001413e-01
2.965494079773e-02 1.142852682407e-02 3.318440002345e-01 6.143107860529e-02 5.981735080565e-01
8.859202535226e-01 4.121337753639e-01 3.827219890220e-02 8.084240379081e-02 8.191454230185e-02
8.093673338215e-01 8.006940028850e-01 1.690981135471e-02 8.612943252306e-01 9.113002243524e-01
4.008766846352e-01 2.868906983377e-01 8.430448852638e-01 6.170445529774e-01 1.405987267854e-01
2.287556137159e-01 8.414979711752e-01 8.443584735082e-01 2.201459933806e-01 8.111376397522e-01
5.359535338891e-01 6.104284489824e-01 5.238698831263e-01 6.396291484956e-01 5.156348033917e-03
2.473878341562e-02 6.900263853157e-01 1.715930195622e-01 6.939306736887e-01 2.852656231218e-01
5.510592078169e-02 5.822229025860e-01 2.958187265656e-01 3.228161355753e-01 9.669893878550e-01
1.949346647831e-01 3.473965051456e-01 1.040140651107e-01 4.017818524745e-01 9.284764508729e-02
5.048438064617e-01 7.425907409447e-01 5.290509169383e-03 9.016116884502e-02 5.618398091194e-02
8.843256633664e-01 9.855858566529e-01 5.201746856275e-01 1.984174295328e-01 9.333483160830e-01
6.545982033421e-01 7.917917471601e-01 5.112156786114e-01 7.882118923792e-01 3.347967316749e-01
1.132531344174e-01 9.048139767028e-01 4.223913508407e-03 7.350388060676e-02 1.322913639554e-01
9.421499192747e-01 3.029296862426e-01 2.133130511803e-01 2.556625525155e-01 9.592006679438e-02
4.017978829991e-01 7.310276403557e-01 6.482099352416e-01 2.508455808345e-01 2.274389139518e-01
4.958161583405e-01 8.647649667830e-01 6.340637531228e-01 7.544924749083e-01 4.371231912677e-01
4.002120902428e-01 7.229163139453e-01 3.723685794123e-01 5.525980303993e-01 8.046361735719e-02
5.942755671035e-01 2.809214669332e-01 7.424475863144e-01 2.988271966527e-01 7.575366841712e-01
2.263601380188e-01 4.407644923069e-03 1.397802809872e-01 2.957637022402e-01 1.955938162508e-01
5.488820378429e-01 2.099921700900e-01 7.784921702787e-01 4.846799030423e-01 6.393403927233e-01
1.676963074347e-01 9.246826037823e-01 7.173399513633e-01 1.548136114982e-01 7.236336058194e-01
1.864099258251e-01 8.296645652435e-01 1.966417633398e-01 9.613006691117e-01 5.475975848165e-01
2.228635997361e-01 2.127266905141e-01 6.279879624064e-01 6.332761291500e-01 3.032790372859e-01
8.163677514535e-01 4.190567170089e-01 8.138582852340e-01 2.652151705610e-01 9.834254714035e-01
8.723053226599e-01 4.485245893649e-01 3.353845098474e-01 2.970605398340e-02 9.909367486496e-01
6.809495248306e-01 1.891581864016e-01 4.504554949717e-02 1.313954536250e-02 6.618106166296e-01
1.075123446965e-01 3.099576393047e-01 3.079474482938e-01 1.174722261648e-01 9.469314207950e-01
9.773905492356e-01 9.044792542687e-01 7.961801494650e-01 6.542942286783e-02 7.170386259969e-01
4.559104342797e-01 1.514837129505e-01 6.467201951224e-01 2.923457187960e-02 7.535208725101e-01
8.897329460902e-01 1.038003927716e-02 3.274278428066e-01 8.284910914725e-01 1.125975939604e-01
2.469573791371e-02 8.143535288723e-01 2.489052719752e-01 2.491965956291e-01 1.582368000602e-01
2.760559485572e-01 4.287103455737e-01 2.584218054045e-01 3.669470421055e-01 3.492955932974e-01
3.330357804373e-01 3.033671977752e-01 3.151272861539e-01 2.702251773919e-01 9.002946187524e-01
9.669742032938e-01 8.966985473417e-01 3.732753797967e-01 6.482792162720e-01 3.114418154613e-01
8.099721019217e-01 8.047728967088e-01 7.944176886703e-01 1.114351728314e-01 8.115981436333e-01
7.795523385966e-01 8.850801550976e-01 3.224210518233e-01 1.071654317400e-01 1.612497572681e-01
6.727863614629e-01 7.141498933546e-01 2.372342029805e-01 8.057173684799e-01 9.182962973982e-01
9.846218462188e-01 9.970471450204e-01 5.159239606629e-01 7.000843086172e-01 7.655877521920e-02
9.011414967517e-01 8.135826471117e-01 3.590617132506e-01 9.757037370930e-01 3.859860969962e-01
1.620939199104e-02 1.867445536331e-02 5.441395433622e-01 4.431463172333e-01 2.570014744708e-02
3.683045145587e-01 4.203205079109e-01 4.054039612522e-01 9.980776646487e-01 1.566753754419e-01
4.369589067938e-01 2.702326543098e-01 9.689634365997e-01 5.898090415158e-01 7.041864241408e-01
6.499366722127e-01 7.554070833545e-01 8.853142710277e-01 2.530527347954e-01 2.279938065161e-01
6.026417082776e-01 2.361641604263e-01 7.309863003941e-01 6.639989175928e-01 2.392749202329e-01
1.859147295530e-01 3.127757160436e-01 3.663289663673e-01 5.899067902122e-01 7.592389399124e-01
3.223507782754e-01 5.020221451049e-01 5.838310652976e-01 2.666008825732e-01 7.138466445457e-01
4.572711070487e-01 6.502313723924e-01 5.026688385191e-01 4.313935654172e-01 7.177664610879e-01
1.236084257117e-02 8.029437505533e-02 5.763729453488e-01 8.136217164732e-01 5.615362336484e-01
6.035916961613e-01 2.205808252164e-01 9.195410426141e-01 2.055007004093e-01 6.883385645970e-01
3.752098217130e-01 2.115290267782e-01 8.209913422120e-01 1.145744380856e-01 7.730506942809e-01
4.830605180583e-01 9.497097563140e-01 5.497037162982e-01 5.244262091703e-01 8.735848104416e-01
6.467258201581e-01 3.292307697183e-01 1.044931972909e-02 1.370954082404e-01 7.703179123850e-01
8.330666167054e-01 6.646796550736e-01 5.755562044272e-01 9.084481053517e-01 7.143751515210e-01
4.819000188773e-01 7.073898899099e-01 6.393729219985e-01 2.493944544035e-02 8.030740722448e-01
7.463487173473e-01 3.870693528687e-01 5.863209820164e-01 2.363568355288e-01 9.886302119030e-01
5.887823304656e-01 1.990778845146e-01 9.901677425952e-01 8.531013937258e-01 3.441210337303e-01
6.570410383868e-01 9.330603851526e-01 5.590763503623e-01 6.171050774113e-01 4.689892047478e-01
9.948297662212e-01 9.334737092153e-01 2.825541238821e-02 4.483929398895e-01 3.399759118259e-01
1.557623452306e-01 2.956446936648e-01 7.172501940645e-01 4.870095286898e-01 3.082978861874e-01
9.199486982636e-01 6.957540009945e-01 2.767194504755e-01 7.931538941794e-01 9.986391120658e-01
7.043004302256e-01 4.748291257934e-01 7.954633498396e-01 5.325061124398e-01 5.746329116925e-01
9.662299802235e-01 9.426874804292e-01 5.892652894779e-01 2.295584237041e-01 4.953548691923e-01
4.356549828644e-01 3.309705201762e-01 6.037500670233e-01 9.468638146307e-02 1.157575771890e-01
9.696883321348e-01 9.528947275526e-01 3.800014145294e-01 9.875759548452e-01 7.182306450922e-01
9.242317085892e-01 3.318044812709e-01 8.426055292261e-01 6.049224057993e-01 8.418139823787e-01
8.783692905974e-02 3.504948614782e-01 4.291959821144e-01 8.026482835613e-01 2.420697548612e-01
3.332277291909e-03 3.886563451074e-01 9.215931319497e-01 1.526238758077e-01 7.499944596234e-01
9.474836190517e-01 2.507770155657e-01 1.574392594796e-01 3.430553357165e-01 2.923205418356e-01
2.704131767581e-01 4.744876227595e-01 5.586037964227e-01 6.347476001111e-03 8.434576971052e-01
1.360339279234e-01 7.624420374753e-01 8.243690470410e-02 7.637611533650e-01 3.633931936773e-01
2.417458621105e-01 7.586254830391e-01 5.581914953662e-02 4.487736151136e-01 9.008256383328e-01
9.072852358789e-01 4.688812931836e-01 8.310449656509e-01 6.678914318545e-01 2.617140506087e-01
3.575584056971e-01 9.276189989088e-01 8.821012380772e-01 9.576279927537e-01 2.211952864936e-01
1.508571374149e-01 1.232231818071e-01 4.779679546181e-01 2.574222025199e-01 9.464418322439e-01
4.909424621118e-01 7.208912195239e-01 9.962322660740e-01 4.353377632388e-01 2.146432828091e-02
1.510158058880e-02 4.716963821414e-01 6.380396395660e-01 1.055475437424e-01 2.196575698337e-01
7.349374715929e-01 7.131278653063e-01 9.603874411608e-01 7.313319921710e-01 8.400464200610e-01
5.942567718919e-01 6.819923645475e-01 7.108151819484e-01 1.756086825292e-01 3.818892264504e-01
3.987758778947e-01 3.871422778639e-01 1.873200676519e-01 4.233846638909e-01 7.379784022665e-01
9.901201285265e-01 6.883631042352e-02 8.524458513130e-01 7.847495669455e-01 4.793364790425e-01
2.975398248046e-01 4.832935210265e-01 3.928910553212e-01 8.996944797583e-01 2.800125195754e-01
9.461643872181e-02 5.045095661760e-01 1.777668022757e-01 2.314241690996e-01 6.977504707515e-01
8.851907855493e-01 8.964175130705e-01 8.068185578640e-01 7.870374263457e-01 8.115371477991e-01
3.245620471969e-01 6.208359585628e-01 1.815911861595e-01 8.526460585287e-01 9.578372219958e-01
2.525933492634e-01 6.943364972012e-02 7.294520559851e-01 9.170551838683e-01 8.434582647629e-01
1.306861337315e-02 4.308811013858e-01 3.954035932301e-01 4.214124248108e-01 1.402354961898e-01
7.612384930200e-01 6.924582984485e-01 6.118274905625e-01 9.289101150237e-01 7.154183825625e-01
3.230734166533e-01 8.160447201071e-01 9.470303629321e-01 1.613446578965e-01 5.289785225351e-01
7.793405687789e-01 3.578263593554e-01 3.686941609474e-01 7.011729025693e-01 5.530864171670e-01
6.227455940691e-01 2.052767434192e-01 6.431865588125e-01 4.961184413264e-01 6.569378460971e-01
2.930088011394e-01 1.412633307568e-01 8.367461790502e-01 1.131680391767e-01 1.119833654953e-01
4.589126058015e-01 4.149643999639e-01 9.454265373803e-01 4.121363282952e-01 3.258093138039e-01
3.214651055207e-01 2.492156088453e-01 7.389258786108e-01 2.904506956805e-02 6.483460942904e-01
6.502920361422e-02 2.401929249795e-01 9.044661841121e-02 7.609648782116e-01 2.153269749136e-01
6.805099195536e-01 4.748674293207e-01 9.308159224933e-01 1.579690189218e-01 4.812337217193e-01
9.109310508025e-02 1.764576874748e-01 7.362796696187e-02 3.439932939581e-01 6.769927850436e-01
2.776389269035e-01 3.104671690237e-01 5.446100051600e-02 3.025826095487e-01 8.552415488704e-01
5.678464475393e-01 9.700751226924e-01 6.919304613654e-01 1.326977069122e-01 1.603672185861e-01
3.909555626019e-01 1.728437883865e-01 2.700308033205e-02 2.290913149261e-01 4.019586177697e-01
5.155887276044e-01 2.101532523081e-01 1.651125780087e-01 6.899479852479e-01 9.518927820840e-02
3.483299198518e-01 8.089628600490e-01 4.596371878254e-01 6.261243048192e-01 2.036468308515e-01
9.367540477537e-02 9.755259672661e-01 3.673438283353e-01 5.762839679432e-01 2.459320679546e-01
9.924586947447e-01 5.662711282773e-01 5.167864455273e-01 8.814339679725e-01 1.191339562994e-02
7.302432097015e-01 3.187796828794e-01 6.500025791734e-01 8.253221089727e-01 4.342380120561e-01
1.568386889104e-01 4.773599042994e-01 3.300078747148e-01 2.405414075737e-01 6.079573100953e-01
2.139746180083e-01 4.836832529284e-01 4.440785771626e-01 3.647979523539e-01 3.630840639423e-01
2.140495075818e-01 3.681195357354e-01 1.542097957168e-01 7.091867671880e-01 8.245692241182e-01
2.860187739142e-01 7.053682579186e-01 9.436051798230e-01 1.356408065083e-01 4.916202082388e-01
6.575486409921e-01 5.224264019283e-01 1.304045608363e-01 4.031370811472e-01 4.123952289575e-01
4.308186558945e-01 1.190864399137e-01 2.579691080534e-01 4.710293817058e-01 8.787967343229e-01
7.789561501543e-01 7.959634630696e-01 4.418088734142e-03 8.552923824803e-01 1.967392666710e-01
9.213117917011e-01 1.157388767435e-01 9.984725008756e-02 4.149531641983e-01 8.301283257987e-01
6.583325997106e-01 8.405620427928e-01 2.987291813910e-01 2.913539353436e-01 2.196140185317e-01
8.731108344033e-01 9.925319133166e-01 1.249310826070e-01 5.167221149866e-01 3.560360090694e-01
7.947122116582e-01 8.874317067892e-01 8.629141040544e-01 8.503688793748e-01 4.321859182321e-01
7.598078427099e-01 6.020717180757e-02 2.470618038912e-01 5.956195129142e-01 2.683362324953e-01
9.397533525683e-01 6.134037984800e-01 9.362618569590e-01 9.461730649558e-01 6.008065876257e-01
9.362711901808e-01 4.453874654245e-01 4.031898911463e-02 5.431720848156e-02 3.455674747020e-01
1.994820886372e-01 8.935303744569e-01 1.291145438365e-01 5.165825697753e-01 9.870237591362e-01
9.916129363227e-01 1.577746699733e-01 4.147413555517e-01 6.864953229411e-01 3.566202389317e-01
6.568617129363e-01 1.715304941927e-01 4.849372906421e-01 2.550607354065e-01 8.575420733764e-01
5.794096717936e-02 6.963834542660e-01 7.609481818724e-01 1.317756604856e-01 1.555768061273e-01
8.176159229732e-01 8.957449001494e-01 9.819522897797e-01 7.435382696675e-01 7.720447795646e-01
2.458639375183e-01 8.422061041099e-01 1.842569697153e-02 1.432990295185e-01 3.626718958958e-01
3.914051078327e-01 4.346870860641e-01 8.482812387532e-01 7.108113585559e-01 4.503853279315e-01
7.360477761464e-01 1.116443414002e-01 2.722881457701e-01 7.175303100603e-01 9.334488090248e-01
5.810270676213e-01 2.444220555420e-01 6.843516467349e-01 9.143203585585e-01 3.048851152067e-01
4.754449302930e-01 1.390055329934e-01 8.420404605009e-01 5.680769372458e-01 3.188671767903e-02
1.924647329639e-01 9.398082448549e-01 6.501140340562e-01 3.029818557824e-02 8.930998681720e-01
1.358929505755e-02 1.221068266625e-02 4.128456797659e-03 4.237647470729e-02 3.862789107881e-01
3.133784255710e-01 3.328550480010e-01 4.477352273873e-01 9.826545769798e-01 8.345671224508e-01
8.119001836741e-01 6.984950070919e-01 4.866432685687e-01 5.626292698881e-01 3.530019333473e-02
2.378320651649e-01 1.294098892133e-01 6.873893700525e-01 2.151330611169e-01 8.255339815953e-01
2.368294129182e-01 9.184948237805e-01 9.837021425299e-01 4.924741022005e-01 8.766072913120e-01
1.997387179767e-01 8.657260852568e-02 7.290688662071e-01 1.070154530015e-01 8.133094795588e-01
7.727568754313e-01 5.806614058145e-02 1.406388640686e-01 6.369940029688e-01 3.791565812461e-01
2.840350156111e-01 3.624906835976e-01 2.842751827925e-01 8.852568677946e-01 9.392662970818e-01
7.232943243389e-01 5.205283680635e-01 7.363552471090e-01 8.661323378551e-01 7.063263155529e-02
1.240481346960e-01 1.100307150903e-01 2.307718142908e-01 8.726674863908e-01 7.838909740292e-01
2.678516945528e-01 7.551776076190e-01 9.623748927676e-01 7.310437961894e-01 5.862155725841e-01
6.806733084435e-01 1.248696513431e-01 9.678727674570e-01 8.462145456857e-02 3.050245753117e-01
5.901442511529e-01 6.130026811491e-01 2.074484329964e-01 8.123438943181e-02 6.519967456236e-01
2.668957438655e-01 7.371279609703e-01 5.174948646197e-01 2.034388595965e-01 8.941418883867e-01
5.550492206976e-01 9.007817202363e-01 6.078160471751e-01 7.183481082264e-01 2.551675763407e-01
7.050368126301e-01 2.916628904182e-01 4.794694270188e-01 5.253323457690e-03 3.583128907267e-01
4.449429447446e-02 2.207973125062e-01 4.390399122384e-01 1.405358627152e-01 9.567430081452e-01
2.698901205705e-01 1.951463072196e-01 9.087828287867e-01 7.073279384566e-01 8.670738434351e-01
2.055168458716e-01 2.373684366926e-01 8.825217634984e-01 9.967793452074e-01 9.607407952349e-01
5.016280907924e-01 3.863801399926e-01 4.045700303368e-01 7.568353115420e-01 2.340855471927e-01
7.778764933400e-01 6.406046059299e-01 4.561936146064e-01 1.012788458503e-01 4.691281054194e-01
9.319261918698e-01 9.311792239875e-01 5.921438784479e-01 8.393810109729e-01 3.079374478295e-01
5.397521702000e-01 5.970922850775e-01 2.477597388318e-02 1.831640277581e-01 1.072534113231e-01
9.324047109272e-01 3.878019606489e-02 9.776511316188e-01 2.397046682129e-01 1.205905901619e-01
4.400190962098e-01 7.821202495866e-01 4.350208259367e-01 8.710523086891e-01 2.746266657760e-01
4.737198628517e-01 7.794033125541e-01 8.497818487078e-01 4.585144543444e-01 6.566950512254e-01
7.714250944270e-01 6.290909626496e-01 2.049066551424e-01 8.472739199350e-01 8.382349609471e-01
